timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-19T10:51:36.340984,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.446432,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.551900,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.657477,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.762963,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.868429,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:36.973810,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.078989,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.184461,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.289964,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.395330,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.500806,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.606277,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.711718,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.817114,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:37.922532,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.027738,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.133139,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.238560,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.344014,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.449468,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.554855,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.660243,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.766035,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.871436,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:38.976880,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.082420,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.187906,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.293424,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.398813,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.504215,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.609702,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.715148,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.820597,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:39.926045,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.031446,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.137461,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.242975,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.348391,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.453773,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.559234,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.664664,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.770126,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.875542,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:40.981004,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.086322,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.191795,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.297224,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.402621,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.508103,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.613581,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.719059,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.824764,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:41.930277,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.035388,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.140858,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.246426,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.351903,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.457455,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.562920,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.668313,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.773770,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.879177,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:42.984726,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.089989,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.195509,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.300885,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.406367,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.511879,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.617370,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.722870,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.828235,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:43.933722,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.038880,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.144262,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.249682,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.355097,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.460581,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.566024,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.671379,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.776739,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.882214,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:44.987606,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.092777,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.198246,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.303616,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.408966,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.514497,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.619911,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.725404,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.830784,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:45.936262,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.041517,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.146980,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.252363,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.357779,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.463196,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.568642,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.674129,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.779513,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.884876,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:46.990412,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.095668,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.201115,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.306487,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.411986,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.517531,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.623087,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.728626,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.833986,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:47.939382,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.044554,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.149918,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.255317,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.360747,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.466233,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.571660,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.677047,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.782461,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.887892,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:48.993741,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.098948,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.204318,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.309737,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.415186,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.520688,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.626092,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.731501,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.836905,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:49.942387,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.047729,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.153125,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.258579,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.363953,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.469592,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.575055,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.680515,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.785858,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.891232,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:50.996783,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.102055,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.207530,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.312929,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.418375,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.523839,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.629379,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.734733,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.840164,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:51.945593,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.050805,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.156240,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.261712,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.367154,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.472667,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.578068,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.683518,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.788997,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:52.894422,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.000201,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.105460,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.210838,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.316202,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.421633,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.527377,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.633256,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.739087,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.844785,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:53.950735,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.056597,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.162291,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.268205,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.374090,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.479964,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.585448,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.690863,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.796237,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:54.901725,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.007570,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.113388,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.219382,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.325358,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.430761,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.536261,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.641820,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.747367,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.852890,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:55.958497,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.064450,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.170237,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.275750,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.381422,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.487045,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.592664,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.698319,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.803721,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:56.909141,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.014292,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.119785,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.225339,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.330777,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.436189,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.541678,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.647128,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.752604,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.858086,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:57.963527,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.068684,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.174285,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.279763,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.385171,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.491049,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.596922,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.702473,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.807979,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:58.913588,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.018806,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.124477,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.230662,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.336099,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.441671,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.547203,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.653108,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.758520,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.863911,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:51:59.969419,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.074567,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.179981,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.285487,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.390852,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.496266,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.601681,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.707155,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.812582,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:00.917959,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.023119,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.128481,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.233997,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.339464,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.444916,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.550376,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.655857,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.761309,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.866658,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:01.972101,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.077698,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.183210,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.288655,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.394150,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.499532,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.604924,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.710406,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.815873,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:02.921375,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.026658,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.132045,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.237515,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.342969,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.448351,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.553756,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.659154,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.764649,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.870066,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:03.975436,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.080564,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.186023,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.291373,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.396691,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.502091,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.607411,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.712796,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.818264,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:04.923613,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.028732,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.134266,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.239704,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.345115,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.450569,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.555928,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.661448,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.766875,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.872187,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:05.977499,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.082770,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.188288,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.293681,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.399383,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.504795,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.610280,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.715739,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.821139,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:06.926538,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.031738,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.137112,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.242528,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.347982,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.453467,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.558865,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.664244,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.769669,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.875080,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:07.980465,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.085669,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.191200,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.296682,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.402129,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.507544,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.612955,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.718472,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.823899,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:08.929369,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.034556,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.139937,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.245403,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.350807,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.456199,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.561648,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.667099,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.772611,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.877994,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:09.983394,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.088582,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.194035,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.299440,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.404799,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.510332,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.615755,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.721263,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.826696,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:10.932103,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.037391,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.142732,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.248191,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.353626,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.459095,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.564632,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.669986,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.775435,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.880790,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:11.986255,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.091430,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.196886,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.302379,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.407872,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.513430,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.618863,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.724228,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.829649,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:12.935106,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:52:13.040186,0.007,0.007,0.007,0.923,0.923,0.923
